Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
29/08/2024,EQ10,19.1,4.9,8769.0,307.3,500,2024-08-30 00:00:00
18/11/2024,EQ01,24.0,0.0,10429.3,95.1,520,2024-11-19 00:00:00
03/09/2024,eq-05,15.7,8.3,4539.8,86.4,300,2024-09-04 00:00:00
15/01/2024,eq-01,24.0,0.0,11376.9,238.2,520,2024-01-16 00:00:00
30/11/2024,EQ-05,24.0,0.0,6621.2,123.0,300,2024-12-01 00:00:00
02/09/2024, EQ-10,24.0,0.0,11038.1,205.0,500,2024-09-03 00:00:00
23/03/2024,EQ-01 ,5.8,18.2,2749.5,60.1,520,2024-03-24 00:00:00
30/12/2024,EQ07,30.38609681083757,0.0,8027.0,125.0,350,2024-12-31 00:00:00
23/04/2024,EQ-06 ,24.0,0.0,6577.7,192.6,300,2024-04-24 00:00:00
07/06/2024,eq-06,24.0,0.0,6379.3,167.3,300,2024-06-08 00:00:00
20/04/2024,EQ-08,24.0,0.0,8119.3,214.4,400,2024-04-21 00:00:00
12/10/2024,EQ-04,18.5,5.5,8257.9,181.6,460,2024-10-13 00:00:00
20/04/2024,EQ-05 ,4.0,20.0,1065.7,11.0,300,2024-04-21 00:00:00
19/02/2024,EQ-09 ,24.0,0.0,6177.6,68.6,260,2024-02-20 00:00:00
05/04/2024,EQ10,24.0,0.0,11880.0,259.1,500,2024-04-06 00:00:00
16/08/2024,eq-06,24.0,0.0,6521.9,158.3,300,2024-08-17 00:00:00
16/11/2024,EQ10,24.0,0.0,10047.7,283.8,500,2024-11-17 00:00:00
31/01/2024,EQ05,24.0,0.0,6203.4,150.7,300,2024-02-01 00:00:00
09/04/2024, EQ-03,24.0,0.0,7755.9,84.0,380,2024-04-10 00:00:00
07/09/2024, EQ-06,24.0,0.0,6375.4,74.1,300,2024-09-08 00:00:00
17/03/2024,EQ-04 ,24.0,0.0,9627.2,148.9,460,2024-03-18 00:00:00
17/02/2024,EQ-02 ,24.0,0.0,9598.2,122.6,430,2024-02-18 00:00:00
07/03/2024, EQ-08,24.0,0.0,7622.6,66.8,400,2024-03-08 00:00:00
19/12/2024,EQ-05,24.0,0.0,7128.0,89.9,300,2024-12-20 00:00:00
14/06/2024,eq-01,24.0,0.0,12011.8,301.3,520,2024-06-15 00:00:00
01/11/2024, EQ-09,24.0,0.0,5696.1,,260,2024-11-02 00:00:00
29/03/2024,EQ-04 ,24.0,0.0,8847.1,290.1,460,2024-03-29 00:00:00
05/09/2024,EQ02,24.0,0.0,9226.0,286.4,430,2024-09-06 00:00:00
14/06/2024,EQ09,24.0,0.0,5670.9,33.4,260,2024-06-15 00:00:00
09/10/2024, EQ-03,24.0,0.0,7879.9,242.8,380,2024-10-10 00:00:00
03/11/2024, EQ-06,24.0,0.0,6686.8,139.1,300,2024-11-04 00:00:00
14/06/2024,eq-10,14.8,9.2,6094.7,55.1,500,2024-06-15 00:00:00
04/06/2024,EQ10,24.0,0.0,9979.5,166.4,500,2024-06-05 00:00:00
28/03/2024, EQ-08,24.0,0.0,7742.2,264.0,400,2024-03-29 00:00:00
19/05/2024, EQ-04,24.0,0.0,9489.4,89.3,460,2024-05-20 00:00:00
17/12/2024,EQ06,24.0,0.0,6342.9,153.9,300,2024-12-18 00:00:00
08/07/2024, EQ-02,17.1,6.9,7243.0,106.1,430,2024-07-09 00:00:00
31/05/2024,EQ-09,24.0,0.0,5888.1,103.3,260,2024-06-01 00:00:00
24/01/2024,eq-10,24.0,0.0,11715.4,110.2,500,2024-01-25 00:00:00
21/06/2024, EQ-07,24.0,0.0,8316.0,234.3,350,2024-06-22 00:00:00
21/08/2024,eq-10,24.0,0.0,10647.7,261.9,500,2024-08-22 00:00:00
23/04/2024,EQ-04,24.0,0.0,9693.1,91.4,460,2024-04-24 00:00:00
21/07/2024, EQ-10,24.0,0.0,10001.7,191.2,500,2024-07-22 00:00:00
25/09/2024,EQ02,24.0,0.0,8919.5,129.9,430,2024-09-26 00:00:00
08/02/2024, EQ-08,24.0,0.0,9026.2,181.7,400,2024-02-09 00:00:00
19/11/2024,EQ-03 ,24.0,0.0,8717.2,142.4,380,2024-11-20 00:00:00
24/05/2024,EQ-07 ,23.5,0.5,7620.5,107.5,350,2024-05-25 00:00:00
01/09/2024,EQ-05,24.0,,6116.9,200.7,300,2024-09-02 00:00:00
05/03/2024,EQ03,19.5,4.5,6294.4,107.2,380,2024-03-06 00:00:00
03/03/2024,EQ-09,16.3,7.7,3877.6,79.5,260,2024-03-04 00:00:00
23/06/2024, EQ-10,24.0,0.0,11078.0,184.2,500,2024-06-24 00:00:00
23/06/2024,EQ-01,24.0,0.0,11893.0,335.5,520,2024-06-24 00:00:00
09/09/2024,eq-08,24.0,0.0,8630.3,180.9,400,2024-09-10 00:00:00
02/09/2024, EQ-01,24.0,0.0,11170.6,201.6,520,2024-09-03 00:00:00
14/12/2024, EQ-03,22.6,1.4,7468.0,,380,2024-12-15 00:00:00
09/07/2024,eq-05,24.0,0.0,6288.5,136.6,300,2024-07-10 00:00:00
01/09/2024,EQ-05,24.0,,5498.0,200.7,300,2024-08-31 00:00:00
24/05/2024,eq-01,17.1,6.9,7437.8,45.8,520,2024-05-25 00:00:00
25/05/2024,EQ-01 ,24.0,0.0,11598.4,261.6,520,2024-05-26 00:00:00
31/03/2024,EQ-01,23.4,0.6,11455.9,46.5,520,2024-04-01 00:00:00
12/11/2024,EQ02,24.0,0.0,8787.6,198.5,430,2024-11-13 00:00:00
06/11/2024,EQ-01 ,21.6,2.4,10006.3,246.2,520,2024-11-07 00:00:00
03/04/2024,EQ-01,24.0,0.0,11733.4,396.2,520,2024-04-04 00:00:00
26/01/2024,EQ10,24.0,0.0,10407.3,358.9,500,2024-01-27 00:00:00
06/05/2024,eq-06,24.0,0.0,6574.7,220.8,300,2024-05-07 00:00:00
11/07/2024,EQ-03 ,23.1,0.9,8047.9,240.0,380,2024-07-12 00:00:00
31/05/2024, EQ-10,24.0,0.0,11274.1,234.6,500,2024-06-01 00:00:00
20/03/2024, EQ-06,24.0,0.0,6232.9,,300,2024-03-21 00:00:00
30/10/2024, EQ-03,18.0,6.0,5527.4,75.1,380,2024-10-31 00:00:00
29/10/2024, EQ-04,24.0,,9639.6,28.1,460,2024-10-30 00:00:00
05/04/2024,eq-07,24.0,0.0,7767.9,181.9,350,2024-04-06 00:00:00
06/02/2024,eq-05,18.2,5.8,4820.2,156.0,300,2024-02-07 00:00:00
19/08/2024,EQ-09 ,24.0,0.0,5163.8,101.3,260,2024-08-20 00:00:00
07/03/2024,EQ-07 ,24.0,0.0,8037.1,169.1,350,2024-03-08 00:00:00
05/01/2024, EQ-05,4.0,20.0,1031.1,9.8,300,2024-01-06 00:00:00
23/09/2024,EQ-03,24.0,0.0,7354.3,67.9,380,2024-09-24 00:00:00
01/05/2024,eq-03,24.0,0.0,7494.1,241.0,380,2024-05-02 00:00:00
04/10/2024,EQ-07 ,24.0,0.0,7143.0,176.1,350,2024-10-05 00:00:00
09/01/2024,EQ07,21.9,2.1,6375.4,175.0,350,2024-01-10 00:00:00
14/02/2024, EQ-04,7.7,,2980.8,77.0,460,2024-02-15 00:00:00
15/02/2024,EQ-04,24.0,0.0,9798.7,341.1,460,2024-02-16 00:00:00
19/03/2024,eq-07,24.0,0.0,7858.8,135.5,350,2024-03-20 00:00:00
17/01/2024, EQ-09,24.0,0.0,5895.8,127.7,260,2024-01-18 00:00:00
06/08/2024, EQ-06,24.0,,6541.3,165.7,300,2024-08-07 00:00:00
05/02/2024,EQ-02 ,24.0,0.0,9691.6,80.0,430,2024-02-06 00:00:00
06/01/2024, EQ-04,24.0,0.0,9934.4,144.2,460,2024-01-07 00:00:00
25/03/2024,EQ-01,24.0,0.0,11757.3,287.3,520,2024-03-26 00:00:00
15/01/2024,EQ07,16.7,7.3,5001.3,141.7,350,2024-01-16 00:00:00
19/11/2024,EQ-10 ,24.0,0.0,11880.0,384.9,500,2024-11-20 00:00:00
24/04/2024,eq-01,24.0,0.0,11294.1,218.1,520,2024-04-25 00:00:00
05/06/2024,EQ-08,22.9,1.1,8797.9,173.9,400,2024-06-06 00:00:00
21/10/2024,EQ09,24.0,0.0,5525.3,75.7,260,2024-10-22 00:00:00
11/12/2024, EQ-09,24.0,0.0,5294.5,85.1,260,2024-12-12 00:00:00
01/05/2024,EQ-05 ,24.0,0.0,6493.2,74.5,300,2024-05-02 00:00:00
13/04/2024,EQ-05 ,24.0,,6013.2,104.2,300,2024-04-14 00:00:00
10/01/2024, EQ-09,24.0,0.0,5768.1,104.4,260,2024-01-11 00:00:00
07/02/2024,eq-05,4.0,20.0,1170.9,24.8,300,2024-02-08 00:00:00
15/07/2024,eq-05,24.0,0.0,6721.7,144.7,300,2024-07-16 00:00:00
02/04/2024, EQ-05,24.0,0.0,6763.2,105.8,300,2024-04-03 00:00:00
26/06/2024,eq-06,24.0,0.0,6566.0,129.7,300,2024-06-27 00:00:00
16/09/2024,eq-02,24.0,0.0,9149.9,151.3,430,2024-09-17 00:00:00
25/02/2024,EQ-06 ,24.0,0.0,6150.6,126.3,300,2024-02-26 00:00:00
19/03/2024,EQ04,24.0,0.0,9342.0,94.2,460,2024-03-19 00:00:00
06/02/2024,eq-06,19.9,4.1,5431.6,138.8,300,2024-02-07 00:00:00
08/08/2024, EQ-03,24.0,0.0,7889.3,237.0,380,2024-08-09 00:00:00
20/10/2024,eq-08,24.0,0.0,8038.5,107.6,400,2024-10-21 00:00:00
20/04/2024,EQ-07,24.0,0.0,7164.9,153.4,350,2024-04-21 00:00:00
15/09/2024,EQ-02 ,24.0,0.0,9546.4,143.0,430,2024-09-16 00:00:00
08/11/2024,eq-08,4.0,20.0,1352.4,26.7,400,2024-11-09 00:00:00
22/08/2024, EQ-01,24.0,0.0,11384.1,213.9,520,2024-08-23 00:00:00
19/12/2024, EQ-06,24.0,0.0,6411.4,111.5,300,2024-12-20 00:00:00
12/04/2024,EQ08,24.0,0.0,7574.2,189.2,400,2024-04-13 00:00:00
05/12/2024, EQ-09,24.0,0.0,5787.3,107.3,260,2024-12-06 00:00:00
18/11/2024,EQ08,24.0,0.0,8115.9,174.0,400,2024-11-19 00:00:00
24/11/2024,EQ-08 ,24.0,0.0,8901.7,163.4,400,2024-11-25 00:00:00
23/07/2024,EQ06,24.0,0.0,6205.5,185.7,300,2024-07-24 00:00:00
20/03/2024,EQ-09,24.0,0.0,5956.9,171.8,260,2024-03-21 00:00:00
28/12/2024,EQ05,24.0,0.0,6680.9,97.2,300,2024-12-29 00:00:00
01/10/2024,EQ-10,24.0,0.0,11770.0,239.3,500,2024-10-02 00:00:00
19/03/2024,EQ-08,24.0,0.0,9263.0,207.6,400,2024-03-20 00:00:00
04/08/2024,EQ04,24.0,0.0,9667.3,330.3,460,2024-08-05 00:00:00
02/03/2024,EQ05,24.0,0.0,6792.1,211.8,300,2024-03-03 00:00:00
08/04/2024,EQ-05 ,24.0,0.0,6749.4,79.5,300,2024-04-09 00:00:00
15/10/2024,eq-05,24.0,0.0,6432.2,177.1,300,2024-10-16 00:00:00
21/05/2024,EQ-05 ,24.0,0.0,6345.5,166.4,300,2024-05-22 00:00:00
09/12/2024, EQ-01,24.0,0.0,12083.0,218.8,520,2024-12-10 00:00:00
22/07/2024,EQ07,24.0,,7306.5,199.6,350,2024-07-20 00:00:00
25/05/2024,EQ-07,24.0,0.0,6863.6,186.2,350,2024-05-26 00:00:00
04/08/2024,EQ07,24.0,0.0,7269.6,89.6,350,2024-08-05 00:00:00
31/01/2024, EQ-07,24.0,0.0,6588.8,51.9,350,2024-02-01 00:00:00
25/05/2024, EQ-08,24.0,0.0,8597.0,166.5,400,2024-05-26 00:00:00
21/09/2024,eq-03,24.0,0.0,8484.4,76.0,380,2024-09-22 00:00:00
20/08/2024,EQ06,24.0,,5736.0,92.1,300,2024-08-21 00:00:00
13/01/2024,EQ-04 ,4.0,20.0,1688.8,8.6,460,2024-01-14 00:00:00
18/01/2024,EQ-07,24.0,0.0,7031.8,97.4,350,2024-01-19 00:00:00
02/10/2024,eq-09,24.0,0.0,5624.2,97.9,260,2024-10-03 00:00:00
18/09/2024,EQ-04 ,24.0,0.0,10220.8,186.8,460,2024-09-19 00:00:00
04/10/2024,eq-06,30.68464458096855,0.0,5969.7,43.0,300,2024-10-05 00:00:00
09/12/2024,EQ-02,20.6,3.4,8769.4,216.8,430,2024-12-10 00:00:00
18/02/2024, EQ-06,24.0,0.0,6718.4,177.2,300,2024-02-19 00:00:00
11/06/2024,EQ08,24.0,0.0,9261.0,288.6,400,2024-06-12 00:00:00
07/10/2024, EQ-04,24.0,0.0,9426.3,305.2,460,2024-10-08 00:00:00
23/09/2024, EQ-08,7.8,16.2,2886.7,43.3,400,2024-09-24 00:00:00
28/02/2024,EQ-02,24.0,0.0,10216.8,208.1,430,2024-02-29 00:00:00
19/10/2024,EQ-01,24.0,0.0,11484.1,281.6,520,2024-10-20 00:00:00
29/11/2024,eq-03,24.0,0.0,7438.7,137.5,380,2024-11-30 00:00:00
25/12/2024,EQ-08,23.3,0.7,8549.3,0.0,400,2024-12-26 00:00:00
30/06/2024,eq-07,24.0,0.0,7630.2,125.5,350,2024-07-01 00:00:00
23/06/2024,EQ-05,24.0,0.0,6232.0,90.7,300,2024-06-24 00:00:00
08/10/2024, EQ-07,24.0,0.0,6969.6,46.4,350,2024-10-09 00:00:00
07/10/2024,EQ-03 ,24.0,0.0,8302.3,70.0,380,2024-10-08 00:00:00
24/10/2024, EQ-06,24.0,0.0,6661.5,30.6,300,2024-10-25 00:00:00
10/09/2024,EQ-05 ,24.0,0.0,6610.8,157.8,300,2024-09-11 00:00:00
21/06/2024, EQ-09,24.0,0.0,5798.4,80.4,260,2024-06-22 00:00:00
24/07/2024,eq-03,24.0,0.0,7856.5,122.1,380,2024-07-25 00:00:00
12/04/2024, EQ-03,24.0,0.0,7420.5,202.9,380,2024-04-13 00:00:00
23/08/2024,EQ-08,24.0,0.0,9048.8,281.1,400,2024-08-24 00:00:00
11/01/2024,EQ09,24.0,0.0,5871.6,106.4,260,2024-01-12 00:00:00
11/09/2024,EQ-01 ,24.0,0.0,10491.3,179.3,520,2024-09-12 00:00:00
17/07/2024,EQ10,24.0,0.0,11121.7,364.6,500,2024-07-18 00:00:00
19/01/2024,eq-05,17.0,7.0,4512.7,146.2,300,2024-01-20 00:00:00
25/12/2024,EQ-08,23.3,0.7,7394.4,0.0,400,2024-12-25 00:00:00
05/11/2024,EQ-04 ,24.0,0.0,9275.0,168.8,460,2024-11-06 00:00:00
16/08/2024,eq-09,24.0,0.0,6177.6,85.1,260,2024-08-17 00:00:00
18/12/2024,EQ-10 ,24.0,0.0,11693.4,241.1,500,2024-12-19 00:00:00
20/12/2024,EQ-06,24.0,0.0,6502.1,157.2,300,2024-12-21 00:00:00
12/09/2024, EQ-09,24.0,0.0,5387.4,135.1,260,2024-09-13 00:00:00
04/12/2024,eq-09,21.3,2.7,5174.9,153.6,260,2024-12-05 00:00:00
04/12/2024, EQ-08,24.0,0.0,8966.9,138.3,400,2024-12-05 00:00:00
18/11/2024,EQ-09 ,24.0,0.0,5685.4,88.0,260,2024-11-19 00:00:00
23/12/2024,eq-02,24.0,0.0,9698.3,337.7,430,2024-12-24 00:00:00
11/12/2024,EQ-08,20.6,,7179.6,233.8,400,2024-12-12 00:00:00
25/08/2024,EQ03,21.9,2.1,7265.1,181.1,380,2024-08-26 00:00:00
10/05/2024, EQ-02,24.0,0.0,9415.5,132.9,430,2024-05-11 00:00:00
06/08/2024,EQ-03 ,24.0,0.0,7794.7,120.2,380,2024-08-07 00:00:00
14/03/2024,EQ-03,24.0,,8237.1,275.7,380,2024-03-15 00:00:00
31/12/2024,EQ-05,24.0,0.0,7128.0,120.7,300,2025-01-01 00:00:00
13/12/2024,EQ-06,24.0,0.0,6655.3,140.7,300,2024-12-14 00:00:00
02/10/2024,EQ05,24.0,0.0,6623.7,62.5,300,2024-10-03 00:00:00
03/12/2024,EQ01,24.0,0.0,12050.7,210.6,520,2024-12-04 00:00:00
30/12/2024,eq-02,24.0,0.0,9108.1,123.4,430,2024-12-31 00:00:00
30/08/2024,EQ02,24.0,0.0,9434.2,65.0,430,2024-08-31 00:00:00
20/02/2024,eq-04,24.0,0.0,9991.2,167.6,460,2024-02-21 00:00:00
17/02/2024,EQ-07,24.0,0.0,7845.1,115.8,350,2024-02-18 00:00:00
05/01/2024,eq-10,24.0,0.0,11236.4,157.7,500,2024-01-06 00:00:00
06/09/2024, EQ-05,22.2,1.8,5657.6,134.8,300,2024-09-07 00:00:00
16/02/2024,EQ10,24.0,0.0,10881.0,206.0,500,2024-02-17 00:00:00
14/02/2024, EQ-06,23.5,0.5,6229.7,135.5,300,2024-02-13 00:00:00
26/06/2024, EQ-03,17.5,6.5,5716.6,118.7,380,2024-06-27 00:00:00
11/03/2024,EQ08,24.0,0.0,7813.1,136.7,400,2024-03-12 00:00:00
17/11/2024,EQ-06 ,24.0,0.0,6802.6,187.3,300,2024-11-18 00:00:00
29/06/2024,EQ-06,24.0,0.0,6554.0,64.2,300,2024-06-30 00:00:00
22/10/2024, EQ-07,24.0,0.0,7314.0,199.6,350,2024-10-23 00:00:00
30/11/2024,EQ10,24.0,0.0,10436.9,233.1,500,2024-12-01 00:00:00
12/12/2024, EQ-05,19.3,4.7,5708.5,122.0,300,2024-12-13 00:00:00
13/06/2024,EQ-06 ,24.0,0.0,6761.4,134.1,300,2024-06-14 00:00:00
19/12/2024, EQ-02,24.0,0.0,9508.2,156.1,430,2024-12-20 00:00:00
05/01/2024, EQ-09,24.0,0.0,5610.9,169.8,260,2024-01-06 00:00:00
19/09/2024,eq-08,15.7,8.3,5617.0,74.9,400,2024-09-20 00:00:00
15/04/2024, EQ-05,24.0,0.0,7051.0,238.5,300,2024-04-16 00:00:00
01/12/2024,EQ-08 ,24.0,0.0,9504.0,110.9,400,2024-12-02 00:00:00
15/01/2024,EQ-09,24.0,0.0,5440.8,93.9,260,2024-01-16 00:00:00
20/03/2024,EQ07,24.0,0.0,6893.4,213.7,350,2024-03-21 00:00:00
09/03/2024,eq-02,24.0,0.0,8662.4,107.0,430,2024-03-10 00:00:00
20/07/2024,EQ-04 ,24.0,,10253.1,236.3,460,2024-07-21 00:00:00
10/12/2024,EQ-06,24.0,0.0,6269.4,130.7,300,2024-12-11 00:00:00
09/02/2024, EQ-02,22.0,2.0,8074.9,192.9,430,2024-02-10 00:00:00
18/09/2024, EQ-08,24.0,0.0,9201.1,224.6,400,2024-09-19 00:00:00
30/03/2024, EQ-03,24.0,0.0,8129.5,196.1,380,2024-03-31 00:00:00
16/07/2024, EQ-08,24.0,0.0,8158.9,164.8,400,2024-07-17 00:00:00
21/11/2024,EQ-05,24.0,0.0,6367.2,99.9,300,2024-11-22 00:00:00
20/12/2024,EQ10,24.0,0.0,10159.8,188.9,500,2024-12-21 00:00:00
29/06/2024, EQ-09,24.0,0.0,5673.8,46.3,260,2024-06-30 00:00:00
10/10/2024,EQ09,24.0,,5426.7,212.7,260,2024-10-11 00:00:00
04/06/2024,EQ07,24.0,0.0,6912.5,50.2,350,2024-06-05 00:00:00
29/04/2024,EQ-07 ,24.0,0.0,7649.2,188.2,350,2024-04-30 00:00:00
29/01/2024,EQ-06 ,24.0,0.0,6460.7,173.8,300,2024-01-30 00:00:00
03/04/2024,EQ-05 ,18.9,5.1,5229.0,100.8,300,2024-04-04 00:00:00
28/06/2024,eq-02,24.0,0.0,8547.9,119.3,430,2024-06-29 00:00:00
31/07/2024,EQ-01,23.0,1.0,10474.5,397.4,520,2024-08-01 00:00:00
13/06/2024,EQ-03,24.0,0.0,7675.1,135.8,380,2024-06-14 00:00:00
08/12/2024,EQ09,23.0,1.0,5111.8,141.8,260,2024-12-09 00:00:00
21/04/2024,EQ-06,24.0,0.0,6215.4,105.0,300,2024-04-22 00:00:00
02/03/2024,EQ-06,24.0,0.0,6130.2,214.0,300,2024-03-03 00:00:00
03/07/2024,EQ-03,24.0,0.0,9028.8,245.7,380,2024-07-04 00:00:00
10/06/2024,EQ08,24.0,0.0,7838.7,172.3,400,2024-06-11 00:00:00
10/07/2024,EQ04,0.5,23.5,206.1,4.1,460,2024-07-11 00:00:00
23/03/2024,eq-03,24.0,0.0,7849.5,163.0,380,2024-03-24 00:00:00
16/06/2024,EQ-04,24.0,0.0,9897.3,58.9,460,2024-06-17 00:00:00
08/12/2024,EQ01,24.0,0.0,11756.1,257.4,520,2024-12-09 00:00:00
05/02/2024, EQ-08,17.6,6.4,6184.7,143.2,400,2024-02-06 00:00:00
08/11/2024,eq-04,20.3,3.7,9179.4,141.1,460,2024-11-09 00:00:00
26/04/2024,EQ-04 ,24.0,0.0,9721.9,167.4,460,2024-04-27 00:00:00
22/08/2024,eq-03,24.0,0.0,8971.5,127.8,380,2024-08-23 00:00:00
12/05/2024,EQ-04,24.0,0.0,10135.3,194.8,460,2024-05-13 00:00:00
27/05/2024, EQ-07,24.0,0.0,7510.4,311.3,350,2024-05-28 00:00:00
25/11/2024,EQ-02 ,24.0,0.0,7897.9,236.5,430,2024-11-26 00:00:00
18/10/2024, EQ-06,11.9,12.1,3166.7,9.8,300,2024-10-19 00:00:00
27/08/2024, EQ-02,24.0,0.0,9328.9,80.8,430,2024-08-28 00:00:00
14/04/2024,EQ-01,24.0,0.0,11922.1,146.7,520,2024-04-15 00:00:00
06/10/2024, EQ-02,24.0,0.0,10076.7,283.9,430,2024-10-07 00:00:00
02/11/2024, EQ-04,21.4,2.6,9249.2,270.5,460,2024-11-03 00:00:00
08/05/2024,EQ-02,24.0,0.0,9758.2,187.3,430,2024-05-09 00:00:00
09/06/2024,eq-09,24.0,0.0,5457.6,108.9,260,2024-06-10 00:00:00
18/10/2024,EQ-07,24.0,0.0,7927.5,62.8,350,2024-10-19 00:00:00
14/10/2024,EQ03,24.0,0.0,8704.6,188.8,380,2024-10-15 00:00:00
01/04/2024, EQ-01,6.3,17.7,3165.9,61.6,520,2024-04-02 00:00:00
15/01/2024,EQ-04 ,24.0,,9450.7,158.0,460,2024-01-16 00:00:00
07/08/2024,eq-10,24.0,0.0,11818.5,68.8,500,2024-08-08 00:00:00
25/06/2024, EQ-03,24.0,0.0,8277.3,121.7,380,2024-06-26 00:00:00
11/01/2024,eq-05,24.0,0.0,6656.6,142.5,300,2024-01-12 00:00:00
04/10/2024,EQ05,22.5,1.5,5848.8,142.4,300,2024-10-05 00:00:00
16/11/2024,EQ-06 ,15.5,8.5,4282.8,120.5,300,2024-11-17 00:00:00
26/08/2024,EQ-01 ,24.0,0.0,11728.0,251.5,520,2024-08-27 00:00:00
18/06/2024,EQ-10 ,24.0,0.0,9907.7,118.8,500,2024-06-19 00:00:00
29/07/2024, EQ-03,24.0,0.0,8486.8,251.8,380,2024-07-30 00:00:00
21/06/2024,EQ-04 ,16.9,,6938.2,98.6,460,2024-06-22 00:00:00
25/07/2024, EQ-03,24.0,0.0,8400.0,75.3,380,2024-07-26 00:00:00
22/11/2024,EQ-04 ,24.0,0.0,10021.6,219.7,460,2024-11-23 00:00:00
28/10/2024,eq-09,24.0,0.0,6000.1,151.3,260,2024-10-29 00:00:00
02/02/2024, EQ-06,24.0,0.0,6353.9,164.3,300,2024-02-03 00:00:00
24/07/2024,EQ-05,4.0,20.0,1141.3,21.8,300,2024-07-25 00:00:00
06/01/2024, EQ-01,24.0,,11780.2,230.9,520,2024-01-07 00:00:00
04/09/2024,eq-01,24.0,0.0,12094.2,225.9,520,2024-09-05 00:00:00
26/03/2024, EQ-09,24.0,0.0,5189.6,46.6,260,2024-03-27 00:00:00
19/01/2024,EQ-01,24.0,0.0,11333.6,279.8,520,2024-01-20 00:00:00
05/12/2024,EQ-06,24.0,0.0,6119.2,59.8,300,2024-12-06 00:00:00
20/05/2024, EQ-06,22.9,1.1,6706.2,147.4,300,2024-05-21 00:00:00
27/05/2024,EQ-08,24.0,0.0,7991.0,258.7,400,2024-05-28 00:00:00
06/02/2024,eq-07,24.0,0.0,7834.0,104.7,350,2024-02-07 00:00:00
06/05/2024,EQ-07,24.0,0.0,8268.9,158.0,350,2024-05-07 00:00:00
12/10/2024,EQ-07,24.0,0.0,7383.7,153.4,350,2024-10-13 00:00:00
20/03/2024,EQ-03 ,24.0,0.0,8044.7,131.7,380,2024-03-21 00:00:00
21/07/2024,eq-04,15.2,8.8,5803.3,142.4,460,2024-07-22 00:00:00
25/08/2024,EQ-04 ,24.0,0.0,8983.6,87.1,460,2024-08-26 00:00:00
01/12/2024,EQ10,24.0,0.0,11807.5,199.2,500,2024-12-02 00:00:00
17/09/2024,EQ01,24.0,0.0,11765.3,160.0,520,2024-09-18 00:00:00
06/12/2024, EQ-05,4.0,20.0,1069.4,30.7,300,2024-12-07 00:00:00
16/04/2024,EQ05,24.0,0.0,6050.3,33.5,300,2024-04-17 00:00:00
03/02/2024, EQ-07,24.0,0.0,8278.4,267.1,350,2024-02-04 00:00:00
03/07/2024,eq-01,21.1,2.9,9894.3,,520,2024-07-04 00:00:00
15/09/2024, EQ-07,24.0,0.0,8038.8,83.7,350,2024-09-16 00:00:00
06/10/2024,EQ-05,24.0,0.0,6619.4,0.0,300,2024-10-07 00:00:00
17/12/2024,EQ-08 ,9.9,14.1,3370.4,104.9,400,2024-12-18 00:00:00
15/06/2024,EQ05,24.0,0.0,5899.9,99.4,300,2024-06-16 00:00:00
09/09/2024,eq-05,24.0,0.0,6440.7,104.5,300,2024-09-10 00:00:00
03/06/2024,EQ-02,24.0,0.0,9433.4,232.3,430,2024-06-04 00:00:00
03/05/2024,EQ-09,24.0,0.0,5724.2,75.3,260,2024-05-04 00:00:00
20/08/2024, EQ-07,24.0,0.0,7483.5,127.1,350,2024-08-21 00:00:00
05/07/2024,EQ06,22.9,1.1,6513.5,84.1,300,2024-07-06 00:00:00
13/07/2024,eq-05,24.0,0.0,6554.3,65.6,300,2024-07-14 00:00:00
27/05/2024,EQ10,24.0,0.0,11578.5,127.8,500,2024-05-28 00:00:00
28/05/2024,EQ-05,24.0,0.0,6315.8,6.8,300,2024-05-29 00:00:00
06/10/2024,eq-07,22.6,1.4,7830.9,128.5,350,2024-10-07 00:00:00
23/10/2024,eq-06,19.6,4.4,5438.9,106.6,300,2024-10-24 00:00:00
09/05/2024, EQ-09,24.0,0.0,5942.6,121.5,260,2024-05-10 00:00:00
31/03/2024,EQ-03 ,24.0,,6700.2,268.0,380,2024-03-31 00:00:00
29/08/2024, EQ-02,19.2,4.8,8173.4,229.1,430,2024-08-30 00:00:00
18/08/2024,eq-01,24.0,0.0,10947.2,318.1,520,2024-08-19 00:00:00
31/07/2024, EQ-09,24.0,0.0,5427.1,111.7,260,2024-08-01 00:00:00
27/11/2024,eq-01,24.0,0.0,10563.3,181.4,520,2024-11-28 00:00:00
26/06/2024,eq-09,5.3,18.7,1353.8,8.7,260,2024-06-27 00:00:00
08/12/2024,EQ-04,24.0,0.0,8827.5,150.2,460,2024-12-09 00:00:00
07/04/2024,EQ06,14.6,9.4,4294.9,94.5,300,2024-04-08 00:00:00
25/12/2024,EQ03,24.0,0.0,8104.6,217.5,380,2024-12-26 00:00:00
04/01/2024,eq-04,6.9,17.1,2829.3,27.9,460,2024-01-05 00:00:00
01/02/2024,EQ04,24.0,0.0,9612.3,75.5,460,2024-02-02 00:00:00
21/12/2024,eq-09,24.0,0.0,6177.6,146.8,260,2024-12-22 00:00:00
05/04/2024,EQ02,24.0,0.0,9463.3,203.4,430,2024-04-06 00:00:00
14/08/2024,EQ-03,24.0,0.0,7808.9,196.8,380,2024-08-15 00:00:00
17/07/2024, EQ-05,24.0,0.0,6617.3,131.5,300,2024-07-18 00:00:00
