fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2025-11-13,EQ-07,21.6,2.4,6760.0,178.6,350,
2025-07-09,EQ-03,18.1,5.9,6809.2,125.6,380,
2025-07-04,EQ-09,24.0,0.0,5637.9,60.2,260,
2025-08-17,EQ-06,24.0,0.0,6426.8,80.8,300,
2025-06-29,EQ-08,24.0,0.0,9420.0,140.4,400,
2025-05-11,EQ-02,24.0,0.0,10201.7,243.2,430,
2025-06-10,EQ-08,24.0,0.0,9282.0,180.7,400,
2025-04-02,EQ-04,1.32,0.0,411.6,23.1,460,2.0
2025-06-24,EQ-09,24.0,0.0,5785.2,47.1,260,
2025-03-26,EQ-03,24.0,0.0,7972.8,106.4,380,
2025-11-11,EQ-03,24.0,0.0,8403.4,238.7,380,
2025-09-14,EQ-01,24.0,0.0,12036.9,73.7,520,
2025-10-12,EQ-09,24.0,0.0,5811.4,128.6,260,
2025-09-18,EQ-06,24.0,0.0,6663.7,,300,
2025-03-14,EQ-04,24.0,0.0,9987.4,236.7,460,
2025-04-13,EQ-02,24.0,0.0,8720.7,245.3,430,
2025-07-17,EQ-08,24.0,0.0,9045.7,203.9,400,
2025-06-20,EQ-09,24.0,0.0,5466.3,235.7,260,
2025-04-03,EQ-06,7.85,0.0,2105.6,6.9,300,1.0
2025-11-28,EQ-05,13.7,10.3,3954.3,63.5,300,
2025-01-05,EQ-01,24.0,0.0,10300.9,210.4,520,
2025-09-11,EQ-07,22.3,1.7,7013.3,215.8,350,
2025-05-09,EQ-04,0.35,0.0,727.6,76.3,460,1.0
2025-04-28,EQ-06,2.46,0.0,747.7,13.8,300,3.0
2025-05-17,EQ-03,24.0,0.0,8351.5,73.7,380,
2025-01-08,EQ-06,24.0,0.0,6330.8,118.0,300,
2025-12-22,EQ-06,24.0,0.0,6794.2,144.1,300,
2025-05-21,EQ-04,3.42,0.0,1109.8,66.3,460,1.0
2025-08-05,EQ-09,24.0,0.0,5611.6,116.9,260,
2025-07-22,EQ-09,23.5,0.5,5351.9,,260,
2025-03-12,EQ-09,24.0,0.0,6033.4,153.8,260,
2025-07-25,EQ-08,18.4,5.6,5889.2,112.8,400,
2025-05-18,EQ-10,24.0,0.0,11880.0,414.9,500,
2025-02-06,EQ-07,24.0,0.0,7693.9,185.3,350,
2025-10-13,EQ-07,24.0,0.0,7555.9,156.6,350,
2025-07-19,EQ-06,18.7,5.3,4753.3,140.4,300,
2025-07-31,EQ-02,24.0,0.0,9075.6,46.4,430,
2025-07-24,EQ-07,24.0,0.0,7508.8,133.2,350,
2025-06-03,EQ-04,14.44,0.0,5784.8,134.2,460,1.0
2025-02-17,EQ-05,24.0,0.0,6482.2,102.5,300,
2025-09-04,EQ-02,24.0,0.0,9997.4,290.1,430,
2025-05-28,EQ-06,5.92,0.0,1592.5,72.7,300,3.0
2025-07-05,EQ-08,6.8,17.2,2592.5,65.4,400,
2025-04-24,EQ-06,2.95,0.0,705.0,5.4,300,1.0
2025-02-08,EQ-09,24.0,0.0,5544.8,168.5,260,
2025-01-28,EQ-10,24.0,0.0,11255.5,265.8,500,
2025-08-28,EQ-10,24.0,0.0,9944.3,158.4,500,
2025-09-05,EQ-04,17.7,6.3,6714.2,134.3,460,
2025-04-17,EQ-09,24.0,0.0,5890.0,132.4,260,
2025-06-20,EQ-04,11.68,0.0,5254.1,141.7,460,3.0
2025-08-05,EQ-10,21.2,2.8,9317.2,134.8,500,
2025-07-19,EQ-02,24.0,0.0,9191.3,110.8,430,
2025-07-05,EQ-03,24.0,0.0,8191.0,143.0,380,
2025-02-24,EQ-10,24.0,0.0,10553.6,129.4,500,
2025-02-03,EQ-05,24.0,0.0,6485.7,72.7,300,
2025-04-13,EQ-04,1.01,0.0,348.5,32.9,460,2.0
2025-10-19,EQ-01,24.0,0.0,10562.1,51.1,520,
2025-07-11,EQ-09,24.0,0.0,4881.9,105.3,260,
2025-11-29,EQ-10,24.0,0.0,10647.6,130.8,500,
2025-05-23,EQ-02,24.0,0.0,9246.5,135.5,430,
2025-02-23,EQ-05,21.3,2.7,5834.7,140.1,300,
2025-02-05,EQ-01,24.0,0.0,10950.3,225.3,520,
2025-06-29,EQ-09,24.0,0.0,5834.2,174.7,260,
2025-06-15,EQ-07,24.0,0.0,7936.2,3.0,350,
2025-12-24,EQ-06,24.0,0.0,6441.2,168.6,300,
2025-05-31,EQ-04,11.63,0.0,4195.4,43.6,460,3.0
2025-09-09,EQ-05,21.8,2.2,6302.9,141.8,300,
2025-09-05,EQ-10,20.0,4.0,9900.0,147.5,500,
2025-05-06,EQ-06,0.45,0.48,55.6,4.7,300,2.0
2025-06-27,EQ-06,3.43,0.0,912.2,15.5,300,1.0
2025-08-07,EQ-01,24.0,0.0,11755.9,370.1,520,
2025-08-08,EQ-02,24.0,0.0,9805.0,188.6,430,
2025-12-24,EQ-08,24.0,0.0,8713.6,272.0,400,
2025-12-16,EQ-02,24.0,0.0,8689.3,174.6,430,
2025-10-14,EQ-03,24.0,0.0,8643.1,79.5,380,
2025-04-16,EQ-06,13.37,0.0,3772.1,24.7,300,3.0
2025-06-01,EQ-04,3.48,0.0,1148.7,121.2,460,2.0
2025-08-24,EQ-02,20.0,4.0,8227.8,215.0,430,
2025-06-09,EQ-06,3.24,1.24,828.5,36.5,300,3.0
2025-08-17,EQ-04,24.0,0.0,10137.8,306.6,460,
2025-05-03,EQ-04,9.78,1.95,3769.3,3.2,460,1.0
2025-10-27,EQ-06,24.0,0.0,7128.0,113.7,300,
2025-04-30,EQ-05,23.2,0.8,6019.7,62.7,300,
2025-08-20,EQ-06,24.0,0.0,6318.1,,300,
2025-10-15,EQ-06,24.0,0.0,6607.5,90.6,300,
2025-05-22,EQ-06,3.75,0.0,1113.8,16.0,300,3.0
2025-06-11,EQ-06,5.73,0.2,1609.7,,300,3.0
2025-06-27,EQ-04,1.05,0.0,226.3,91.5,460,1.0
2025-12-26,EQ-08,24.0,0.0,8100.1,209.4,400,
2025-03-15,EQ-02,24.0,0.0,9934.1,194.5,430,
2025-11-13,EQ-02,24.0,0.0,9691.4,231.9,430,
2025-02-03,EQ-03,18.3,5.7,6183.6,224.5,380,
2025-06-28,EQ-06,8.86,0.0,2400.5,74.6,300,3.0
2025-06-26,EQ-09,24.0,0.0,5756.8,139.4,260,
2025-05-07,EQ-06,15.0,3.2,4135.8,24.5,300,2.0
2025-03-28,EQ-08,24.0,0.0,8811.7,119.3,400,
2025-10-13,EQ-02,24.0,0.0,9076.8,79.7,430,
2025-09-11,EQ-08,11.8,12.2,3790.5,63.8,400,
2025-07-13,EQ-05,24.0,0.0,6569.4,220.0,300,
2025-10-04,EQ-01,21.9,2.1,9158.5,203.6,520,
2025-09-29,EQ-10,24.0,0.0,11549.4,231.2,500,
2025-01-20,EQ-06,24.0,0.0,6327.5,204.8,300,
2025-01-20,EQ-07,24.0,0.0,7608.7,154.5,350,
2025-06-25,EQ-04,19.61,0.0,8445.8,164.5,460,1.0
2025-08-01,EQ-06,24.0,0.0,6396.6,159.6,300,
2025-05-08,EQ-02,24.0,0.0,9592.6,141.1,430,
2025-08-12,EQ-09,24.0,0.0,5751.9,117.7,260,
2025-10-03,EQ-07,24.0,0.0,7380.2,126.6,350,
2025-02-12,EQ-08,24.0,0.0,8762.7,140.5,400,
2025-09-20,EQ-03,24.0,0.0,7455.5,157.1,380,
2025-12-04,EQ-03,24.0,0.0,8973.7,134.7,380,
2025-09-03,EQ-06,24.0,0.0,6230.7,129.5,300,
2025-10-06,EQ-03,24.0,0.0,7625.3,183.9,380,
2025-04-08,EQ-09,24.0,0.0,5574.9,77.4,260,
2025-01-25,EQ-07,17.0,7.0,5701.3,123.1,350,
2025-07-03,EQ-03,24.0,0.0,8575.2,173.9,380,
2025-11-20,EQ-01,18.1,5.9,8110.1,83.7,520,
2025-11-10,EQ-08,24.0,0.0,7703.8,183.6,400,
2025-04-26,EQ-09,24.0,0.0,6177.6,136.8,260,
2025-06-13,EQ-06,13.68,0.0,3503.5,17.0,300,1.0
2025-01-03,EQ-02,24.0,0.0,9367.9,0.0,430,
2025-04-24,EQ-05,24.0,0.0,6453.9,84.9,300,
2025-06-11,EQ-04,4.23,0.0,1666.3,20.8,460,1.0
2025-01-02,EQ-09,24.0,0.0,5437.2,66.5,260,
2025-12-26,EQ-10,18.9,5.1,8489.2,250.3,500,
2025-05-19,EQ-04,15.9,0.0,6838.2,60.7,460,1.0
2025-11-07,EQ-01,5.5,18.5,2754.9,55.6,520,
2025-05-09,EQ-07,24.0,0.0,7678.3,18.6,350,
2025-02-26,EQ-04,24.0,0.0,10929.6,61.1,460,
2025-08-07,EQ-09,24.0,0.0,5691.2,117.0,260,
2025-06-15,EQ-01,22.0,2.0,9741.3,181.1,520,
2025-11-22,EQ-04,24.0,0.0,10884.2,92.3,460,
2025-08-26,EQ-01,9.7,14.3,4713.0,139.8,520,
2025-05-26,EQ-02,24.0,0.0,9218.9,147.4,430,
2025-10-09,EQ-09,18.4,5.6,4115.0,66.0,260,
2025-07-27,EQ-04,24.0,0.0,10136.0,110.5,460,
2025-05-11,EQ-06,11.77,0.0,2958.2,6.2,300,1.0
2025-03-29,EQ-06,17.1,6.9,4534.7,41.1,300,
2025-12-10,EQ-06,24.0,0.0,6971.2,156.7,300,
2025-07-19,EQ-04,23.5,0.5,9854.4,223.6,460,
2025-11-28,EQ-08,24.0,0.0,8839.4,183.2,400,
2025-02-23,EQ-04,24.0,0.0,8477.6,85.1,460,
2025-04-19,EQ-06,6.45,0.0,1763.4,37.9,300,2.0
2025-04-17,EQ-04,8.78,0.03,3872.3,125.1,460,1.0
2025-10-16,EQ-05,24.0,0.0,6638.8,113.1,300,
2025-10-14,EQ-07,24.0,0.0,7650.4,258.0,350,
2025-01-15,EQ-08,18.4,5.6,6393.5,176.4,400,
2025-07-29,EQ-08,24.0,0.0,8485.6,146.0,400,
2025-05-12,EQ-04,1.51,0.83,780.4,84.6,460,3.0
2025-10-30,EQ-09,24.0,0.0,5597.4,29.0,260,
2025-02-21,EQ-03,24.0,0.0,8493.1,114.1,380,
2025-09-12,EQ-02,24.0,0.0,8602.1,182.1,430,
2025-10-01,EQ-07,24.0,0.0,7988.9,145.4,350,
2025-12-15,EQ-08,24.0,0.0,8937.5,186.4,400,
2025-09-27,EQ-10,19.2,4.8,9194.9,144.8,500,
2025-11-01,EQ-02,7.6,16.4,2764.1,25.8,430,
2025-02-26,EQ-08,24.0,0.0,9457.8,135.7,400,
2025-02-10,EQ-08,24.0,0.0,8219.8,84.4,400,
2025-04-06,EQ-08,24.0,0.0,8984.7,129.8,400,
2025-04-20,EQ-02,24.0,0.0,9324.8,99.1,430,
2025-09-27,EQ-02,24.0,0.0,9751.0,176.7,430,
2025-04-17,EQ-03,24.0,0.0,9009.7,103.1,380,
2025-06-02,EQ-09,24.0,0.0,6078.5,187.6,260,
2025-09-20,EQ-01,24.0,0.0,11127.9,289.3,520,
2025-03-08,EQ-01,24.0,0.0,10522.6,29.0,520,
2025-06-23,EQ-09,24.0,0.0,5550.8,41.1,260,
2025-02-24,EQ-06,24.0,0.0,6438.0,197.2,300,
2025-12-08,EQ-06,24.0,0.0,6233.1,168.8,300,
2025-05-21,EQ-03,24.0,0.0,8415.3,200.6,380,
2025-01-23,EQ-07,24.0,0.0,7755.5,111.1,350,
2025-06-09,EQ-04,0.92,0.0,399.4,53.9,460,2.0
2025-02-07,EQ-09,18.5,5.5,4270.2,58.3,260,
2025-06-19,EQ-06,20.68,0.0,5177.4,10.3,300,1.0
2025-05-14,EQ-03,24.0,0.0,8591.4,102.7,380,
2025-06-30,EQ-08,24.0,0.0,7747.9,54.9,400,
2025-11-25,EQ-01,24.0,0.0,10878.4,162.7,520,
2025-05-20,EQ-04,4.78,0.0,1916.9,85.1,460,1.0
2025-02-28,EQ-08,18.1,5.9,6661.6,130.7,400,
2025-01-22,EQ-07,24.0,0.0,7892.1,115.2,350,
2025-08-31,EQ-05,24.0,0.0,5987.1,163.3,300,
2025-01-14,EQ-04,17.7,6.3,7418.7,217.1,460,
2025-12-13,EQ-07,24.0,0.0,7616.1,120.1,350,
2025-05-24,EQ-06,13.42,0.0,3576.6,47.3,300,2.0
2025-08-30,EQ-10,24.0,0.0,10790.0,303.3,500,
2025-09-05,EQ-09,15.5,8.5,3793.5,57.1,260,
2025-06-08,EQ-04,1.6,0.0,860.1,46.8,460,2.0
2025-08-05,EQ-04,24.0,0.0,9835.4,160.5,460,
2025-11-17,EQ-05,24.0,0.0,6848.2,46.6,300,
2025-09-18,EQ-01,24.0,0.0,10713.1,62.0,520,
2025-07-07,EQ-10,17.6,6.4,8449.5,194.1,500,
2025-03-16,EQ-06,24.0,0.0,6976.5,231.1,300,
2025-12-25,EQ-04,24.0,0.0,9615.4,246.4,460,
2025-01-22,EQ-09,24.0,0.0,5621.7,113.0,260,
2025-11-10,EQ-03,24.0,0.0,8499.5,230.6,380,
2025-02-09,EQ-03,24.0,0.0,8047.4,58.1,380,
2025-09-14,EQ-05,24.0,0.0,7128.0,174.4,300,
2025-12-03,EQ-05,19.3,4.7,5546.6,147.2,300,
2025-10-08,EQ-09,24.0,0.0,6177.6,154.7,260,
2025-08-14,EQ-07,19.4,4.6,5779.0,50.4,350,
2025-06-17,EQ-06,16.68,0.0,4797.6,1.7,300,2.0
2025-01-25,EQ-03,24.0,0.0,8692.6,160.3,380,
2025-04-13,EQ-07,24.0,0.0,8029.5,270.6,350,
2025-06-24,EQ-10,24.0,0.0,11067.8,101.2,500,
2025-11-18,EQ-07,24.0,0.0,7911.4,81.0,350,
2025-08-25,EQ-05,18.1,5.9,5375.7,68.4,300,
2025-06-30,EQ-04,1.65,0.0,778.9,58.5,460,1.0
2025-03-06,EQ-10,24.0,0.0,11523.1,,500,
2025-03-03,EQ-09,17.1,6.9,3923.5,34.9,260,
2025-04-08,EQ-07,24.0,0.0,8208.0,300.0,350,
2025-10-16,EQ-01,22.0,2.0,10658.0,146.4,520,
2025-08-15,EQ-01,7.0,17.0,3337.8,79.0,520,
2025-12-19,EQ-06,24.0,0.0,6598.5,57.0,300,
2025-08-13,EQ-03,22.7,1.3,7779.0,202.3,380,
2025-02-03,EQ-06,24.0,0.0,5928.0,214.5,300,
2025-06-29,EQ-02,24.0,0.0,9469.8,143.9,430,
2025-10-11,EQ-09,24.0,0.0,6177.6,174.3,260,
2025-02-12,EQ-10,24.0,0.0,11611.0,0.0,500,
2025-08-03,EQ-04,19.0,5.0,8026.0,92.5,460,
2025-05-24,EQ-05,4.0,20.0,1001.6,19.7,300,
2025-10-08,EQ-10,24.0,0.0,10652.1,192.7,500,
2025-07-14,EQ-04,4.0,20.0,1596.4,39.4,460,
2025-01-13,EQ-04,24.0,0.0,9730.0,189.5,460,
2025-11-20,EQ-02,24.0,0.0,8679.1,159.4,430,
2025-03-11,EQ-07,24.0,0.0,7385.4,119.1,350,
2025-11-06,EQ-06,24.0,0.0,5962.1,120.9,300,
2025-06-12,EQ-08,4.0,20.0,1322.2,20.2,400,
2025-09-01,EQ-10,24.0,0.0,11328.5,206.5,500,
2025-03-18,EQ-07,15.7,8.3,5122.3,101.4,350,
2025-03-09,EQ-04,24.0,0.0,9463.1,227.4,460,
2025-06-10,EQ-06,16.06,0.0,3815.0,0.4,300,3.0
2025-05-01,EQ-10,24.0,0.0,11068.4,193.6,500,
2025-05-05,EQ-10,21.4,2.6,9805.7,267.7,500,
2025-12-23,EQ-10,24.0,0.0,10318.1,127.1,500,
2025-01-19,EQ-08,24.0,0.0,8274.2,141.0,400,
2025-04-06,EQ-04,8.75,0.0,3717.4,81.6,460,1.0
2025-06-27,EQ-08,24.0,0.0,8392.9,130.1,400,
2025-03-29,EQ-07,24.0,0.0,7492.0,103.5,350,
2025-02-16,EQ-09,22.3,1.7,5637.3,156.2,260,
2025-12-15,EQ-01,24.0,0.0,11314.2,,520,
2025-02-02,EQ-06,24.0,0.0,6201.0,80.3,300,
2025-03-10,EQ-05,4.0,20.0,1129.2,30.2,300,
2025-11-28,EQ-01,24.0,0.0,10707.2,237.5,520,
2025-06-06,EQ-01,24.0,0.0,11240.3,340.9,520,
2025-11-30,EQ-04,24.0,0.0,9815.2,146.4,460,
2025-10-02,EQ-08,24.0,0.0,8073.0,94.9,400,
2025-05-18,EQ-06,10.25,0.0,2791.6,19.6,300,3.0
2025-05-25,EQ-05,24.0,0.0,6705.5,95.2,300,
2025-05-06,EQ-10,24.0,0.0,11112.6,356.6,500,
2025-10-13,EQ-05,19.5,4.5,5081.3,127.7,300,
2025-05-22,EQ-05,24.0,0.0,6986.2,164.4,300,
2025-03-29,EQ-01,24.0,0.0,11176.7,185.0,520,
2025-02-12,EQ-01,24.0,0.0,11227.1,249.1,520,
2025-06-13,EQ-01,21.6,2.4,11119.7,296.6,520,
2025-12-12,EQ-06,24.0,0.0,6702.2,153.9,300,
2025-09-18,EQ-05,24.0,0.0,6934.7,168.1,300,
2025-12-30,EQ-09,22.6,1.4,4974.5,189.5,260,
2025-12-24,EQ-07,24.0,0.0,6887.1,53.8,350,
2025-01-06,EQ-01,24.0,0.0,11961.8,222.1,520,
2025-03-25,EQ-06,24.0,0.0,6206.8,135.4,300,
2025-10-04,EQ-04,21.5,2.5,8216.4,86.4,460,
2025-09-01,EQ-06,14.5,9.5,3626.3,45.2,300,
2025-07-27,EQ-07,24.0,0.0,7998.1,131.6,350,
2025-10-12,EQ-06,24.0,0.0,6373.6,76.9,300,
2025-01-22,EQ-01,24.0,0.0,11311.0,173.4,520,
2025-01-23,EQ-03,24.0,0.0,7647.8,150.0,380,
2025-12-11,EQ-09,24.0,0.0,5676.4,95.4,260,
2025-02-15,EQ-03,24.0,0.0,8548.0,184.7,380,
2025-04-02,EQ-09,24.0,0.0,5938.5,163.0,260,
2025-04-28,EQ-10,24.0,0.0,11263.8,274.3,500,
2025-06-17,EQ-06,7.1,0.0,1782.3,7.9,300,3.0
2025-09-19,EQ-03,24.0,0.0,7677.5,241.5,380,
2025-10-20,EQ-03,19.8,4.2,6346.6,143.3,380,
2025-12-16,EQ-07,24.0,0.0,8277.3,236.0,350,
2025-08-02,EQ-05,24.0,0.0,6470.5,80.8,300,
2025-05-26,EQ-04,0.88,3.95,238.8,44.1,460,3.0
2025-01-04,EQ-05,24.0,0.0,6158.4,166.8,300,
2025-12-25,EQ-06,23.1,0.9,5966.2,57.0,300,
2025-10-26,EQ-10,24.0,0.0,11270.5,164.1,500,
2025-07-11,EQ-03,24.0,0.0,8089.2,223.1,380,
2025-06-30,EQ-09,24.0,0.0,6143.9,112.6,260,
2025-12-02,EQ-01,24.0,0.0,12018.1,228.9,520,
2025-04-06,EQ-09,24.0,0.0,5789.0,270.9,260,
2025-08-18,EQ-08,24.0,0.0,8255.0,90.5,400,
2025-08-02,EQ-01,24.0,0.0,10689.1,139.8,520,
2025-04-28,EQ-04,0.13,0.0,96.7,82.6,460,1.0
2025-10-24,EQ-02,23.3,0.7,9040.6,118.1,430,
2025-06-22,EQ-06,13.4,0.0,3595.0,38.4,300,1.0
2025-01-28,EQ-09,22.5,1.5,4880.8,103.5,260,
2025-05-11,EQ-04,4.1,0.0,1696.0,24.4,460,3.0
2025-01-01,EQ-07,24.0,0.0,7451.9,157.0,350,
2025-11-11,EQ-04,18.4,5.6,8073.6,189.2,460,
2025-05-14,EQ-09,24.0,0.0,5266.8,158.6,260,
2025-11-26,EQ-06,24.0,0.0,6639.5,136.7,300,
2025-09-02,EQ-09,16.3,7.7,3542.9,123.1,260,
2025-06-28,EQ-01,24.0,0.0,11599.4,190.6,520,
2025-03-30,EQ-10,24.0,0.0,11154.2,305.7,500,
2025-08-10,EQ-10,24.0,0.0,10364.4,72.8,500,
2025-08-31,EQ-02,24.0,0.0,9376.0,285.8,430,
2025-04-11,EQ-06,0.26,0.24,88.4,61.5,300,1.0
2025-07-22,EQ-04,24.0,0.0,9991.5,167.9,460,
2025-11-25,EQ-10,24.0,0.0,11354.1,235.6,500,
2025-10-01,EQ-10,24.0,0.0,10002.9,307.3,500,
2025-11-10,EQ-09,24.0,0.0,5828.3,182.8,260,
2025-05-24,EQ-09,11.2,12.8,2447.3,60.5,260,
2025-10-11,EQ-08,24.0,0.0,8436.8,158.9,400,
2025-10-01,EQ-08,24.0,0.0,8661.1,270.0,400,
2025-01-06,EQ-07,19.6,4.4,5661.0,161.3,350,
2025-07-27,EQ-10,19.5,4.5,8352.8,265.2,500,
2025-07-12,EQ-03,24.0,0.0,7856.5,126.7,380,
2025-03-01,EQ-01,23.5,0.5,10606.0,231.7,520,
2025-05-06,EQ-04,6.0,0.0,2318.3,5.9,460,2.0
2025-02-15,EQ-09,24.0,0.0,5426.3,101.6,260,
2025-09-05,EQ-01,24.0,0.0,11460.1,372.8,520,
2025-05-11,EQ-06,1.32,0.0,382.9,5.2,300,2.0
2025-10-31,EQ-01,24.0,0.0,10595.7,289.2,520,
2025-10-15,EQ-01,21.7,2.3,11044.4,,520,
2025-06-20,EQ-04,2.79,0.0,1242.5,16.2,460,1.0
2025-10-31,EQ-05,24.0,0.0,6599.8,105.9,300,
2025-10-16,EQ-06,24.0,0.0,6926.3,154.2,300,
2025-06-05,EQ-02,24.0,0.0,9436.3,235.6,430,
2025-10-03,EQ-05,16.5,7.5,4498.9,70.9,300,
2025-06-08,EQ-04,12.57,0.0,4946.9,70.7,460,1.0
2025-06-01,EQ-05,21.0,3.0,5592.4,139.7,300,
2025-07-14,EQ-06,24.0,0.0,6221.6,80.8,300,
2025-02-21,EQ-09,24.0,0.0,5724.7,9.0,260,
2025-07-24,EQ-05,22.4,1.6,5939.1,151.7,300,
2025-08-04,EQ-10,3.5,20.5,1376.3,28.7,500,
2025-02-21,EQ-10,24.0,0.0,10859.4,211.3,500,
2025-12-01,EQ-02,24.0,0.0,8603.6,156.9,430,
2025-04-22,EQ-06,7.79,1.29,2009.6,53.3,300,1.0
2025-11-20,EQ-09,23.5,0.5,5612.8,67.9,260,
2025-06-04,EQ-06,14.43,0.0,3735.1,41.1,300,2.0
2025-02-09,EQ-07,24.0,0.0,8173.0,89.6,350,
2025-03-24,EQ-08,4.3,19.7,1438.5,31.2,400,
2025-12-21,EQ-10,22.8,1.2,10111.0,276.8,500,
2025-04-02,EQ-06,7.53,0.0,2034.0,80.8,300,1.0
2025-02-15,EQ-07,22.2,1.8,6519.4,176.6,350,
2025-02-08,EQ-02,24.0,0.0,10216.8,212.2,430,
2025-01-26,EQ-01,24.0,0.0,10901.7,224.4,520,
2025-10-03,EQ-09,24.0,0.0,5608.2,126.5,260,
2025-01-26,EQ-05,16.1,7.9,4125.5,132.7,300,
2025-12-17,EQ-06,24.0,0.0,6522.3,160.8,300,
2025-02-20,EQ-08,12.3,11.7,4415.5,65.5,400,
2025-11-06,EQ-03,24.0,0.0,9028.8,210.9,380,
2025-01-07,EQ-07,24.0,0.0,6850.1,134.7,350,
2025-06-21,EQ-06,4.7,0.0,1410.8,21.7,300,1.0
2025-06-12,EQ-06,8.36,0.0,2083.2,9.1,300,3.0
2025-08-08,EQ-01,24.0,0.0,11456.0,233.3,520,
2025-05-18,EQ-04,8.68,0.0,3633.2,166.8,460,3.0
2025-10-16,EQ-04,24.0,0.0,10048.9,145.4,460,
2025-12-09,EQ-02,24.0,0.0,9754.5,141.0,430,
2025-08-31,EQ-01,24.0,0.0,11219.1,171.8,520,
2025-08-29,EQ-08,24.0,0.0,7721.1,70.2,400,
2025-06-19,EQ-06,2.27,0.0,385.7,8.9,300,2.0
2025-07-08,EQ-10,24.0,0.0,10640.0,220.6,500,
2025-05-26,EQ-08,24.0,0.0,8643.2,212.8,400,
2025-11-13,EQ-01,23.0,1.0,10732.1,212.0,520,
2025-02-22,EQ-08,24.0,0.0,8227.2,223.9,400,
2025-04-28,EQ-06,16.16,0.0,4444.4,155.1,300,1.0
2025-05-11,EQ-10,21.6,2.4,9955.7,186.2,500,
2025-09-10,EQ-06,24.0,0.0,6459.5,29.3,300,
2025-04-09,EQ-06,0.33,4.28,99.5,21.5,300,2.0
2025-02-26,EQ-05,24.0,0.0,6288.6,125.2,300,
2025-05-15,EQ-06,9.74,0.0,2613.7,148.4,300,2.0
2025-01-02,EQ-01,24.0,0.0,11908.7,70.0,520,
2025-03-10,EQ-01,24.0,0.0,11900.5,295.4,520,
2025-01-25,EQ-10,24.0,0.0,10701.8,175.3,500,
2025-04-27,EQ-04,0.36,0.0,102.6,168.2,460,1.0
2025-03-31,EQ-04,24.0,0.0,9843.5,237.0,460,
2025-03-24,EQ-09,14.7,9.3,3239.0,38.8,260,
2025-08-21,EQ-10,6.4,17.6,2770.6,72.2,500,
2025-12-24,EQ-03,24.0,0.0,8210.9,217.8,380,
2025-09-18,EQ-02,24.0,0.0,9784.5,,430,
2025-03-16,EQ-10,24.0,0.0,9717.0,,500,
2025-01-28,EQ-08,24.0,0.0,9032.2,213.0,400,
2025-03-13,EQ-02,2.9,21.1,1073.9,30.9,430,
2025-03-15,EQ-07,24.0,0.0,7795.6,201.2,350,
2025-09-21,EQ-06,24.0,0.0,6486.4,179.8,300,
2025-07-28,EQ-04,24.0,0.0,10137.3,57.6,460,
2025-07-02,EQ-03,24.0,0.0,8657.0,312.3,380,
2025-04-23,EQ-06,16.66,0.34,4427.1,17.3,300,2.0
2025-12-03,EQ-08,24.0,0.0,9251.5,321.1,400,
2025-04-19,EQ-04,0.85,0.0,210.4,139.6,460,1.0
2025-05-24,EQ-04,18.44,0.0,7885.3,25.5,460,3.0
2025-02-15,EQ-06,17.1,6.9,4227.4,66.4,300,
2025-03-26,EQ-02,19.7,4.3,7210.6,101.9,430,
2025-02-28,EQ-06,24.0,0.0,5973.2,67.7,300,
2025-11-30,EQ-02,24.0,0.0,9169.2,170.8,430,
2025-04-12,EQ-06,21.3,0.0,5540.5,16.4,300,3.0
2025-02-01,EQ-01,24.0,0.0,10845.8,160.0,520,
2025-02-08,EQ-03,24.0,0.0,8716.6,116.5,380,
2025-01-31,EQ-02,24.0,0.0,9907.4,230.1,430,
2025-10-24,EQ-10,24.0,0.0,11255.9,229.8,500,
2025-04-22,EQ-07,24.0,0.0,7080.2,123.7,350,
2025-11-11,EQ-01,24.0,0.0,11249.7,81.0,520,
2025-06-03,EQ-06,1.19,0.0,315.1,20.2,300,2.0
2025-08-30,EQ-05,24.0,0.0,6392.8,72.1,300,
2025-03-19,EQ-06,13.2,10.8,3607.9,122.7,300,
2025-10-07,EQ-06,24.0,0.0,6780.4,229.2,300,
2025-05-21,EQ-08,22.0,2.0,7519.0,182.1,400,
2025-05-16,EQ-02,24.0,0.0,9274.4,265.1,430,
2025-09-24,EQ-01,24.0,0.0,11712.4,324.9,520,
2025-01-02,EQ-03,21.6,2.4,7290.8,80.7,380,
2025-05-21,EQ-09,24.0,0.0,5595.7,132.8,260,
2025-05-29,EQ-04,14.9,0.55,6536.7,56.9,460,2.0
2025-04-07,EQ-04,5.09,0.0,1901.4,133.9,460,1.0
2025-01-28,EQ-01,17.4,6.6,7909.5,216.1,520,
2025-09-30,EQ-01,24.0,0.0,11918.6,302.8,520,
2025-08-17,EQ-01,24.0,0.0,10228.5,137.2,520,
2025-07-09,EQ-05,24.0,0.0,6122.5,86.3,300,
2025-06-29,EQ-04,4.07,8.66,1580.6,20.1,460,2.0
2025-02-11,EQ-03,24.0,0.0,7962.9,54.9,380,
2025-09-03,EQ-03,24.0,0.0,8645.6,158.9,380,
2025-10-10,EQ-09,24.0,0.0,5522.1,39.5,260,
2025-05-26,EQ-04,3.93,0.84,1700.5,10.6,460,1.0
2025-05-25,EQ-07,20.8,3.2,6461.6,153.1,350,
2025-09-26,EQ-08,24.0,0.0,8409.3,154.7,400,
